0	0.655033251451999	0	0.655033251451999	0	0.655033251451999	0	0.655033251451999	0	0.653498882245677	
0.00338983050847458	0.654917159759444	0.00338983050847458	0.654569403957578	0.00338983050847458	0.653186105588117	0.00338983050847458	0.647772611669298	0.00338983050847458	0.62642347913254	
0.00677966101694915	0.654569403957578	0.00677966101694915	0.653186105588117	0.00677966101694915	0.647772611669298	0.00677966101694915	0.627817666306862	0.00677966101694915	0.565313095330613	
0.0101694915254237	0.653991533802001	0.0101694915254237	0.650907585113372	0.0101694915254237	0.639147384767194	0.0101694915254237	0.599320963728778	0.0101694915254237	0.497727140754456	
0.0135593220338983	0.653186105588117	0.0135593220338983	0.647772611669298	0.0135593220338983	0.627817666306862	0.0135593220338983	0.566469717681145	0.0135593220338983	0.435723830974605	
0.0169491525423729	0.652156643152741	0.0169491525423729	0.643832293948202	0.0169491525423729	0.614355079398818	0.0169491525423729	0.532311834788478	0.0169491525423729	0.382175502257532	
0.0203389830508475	0.650907585113372	0.0203389830508475	0.639147384767194	0.0203389830508475	0.599320963728778	0.0203389830508475	0.498701376913215	0.0203389830508475	0.336800379313536	
0.023728813559322	0.649444220052423	0.023728813559322	0.633785378584117	0.023728813559322	0.583218325287462	0.023728813559322	0.466633718651513	0.023728813559322	0.298491166427148	
0.0271186440677966	0.647772611669298	0.0271186440677966	0.627817666306862	0.0271186440677966	0.566469717681145	0.0271186440677966	0.436572479466567	0.0271186440677966	0.266066020346602	
0.0305084745762712	0.645899516131003	0.0305084745762712	0.621316954065066	0.0305084745762712	0.549413702406629	0.0305084745762712	0.408675450184525	0.0305084745762712	0.238482447406308	
0.0338983050847458	0.643832293948202	0.0338983050847458	0.614355079398818	0.0338983050847458	0.532311834788478	0.0338983050847458	0.382933076562645	0.0338983050847458	0.214876456964798	
0.0372881355932204	0.641578818692868	0.0372881355932204	0.607001286566703	0.0372881355932204	0.515360132910855	0.0372881355932204	0.359249197674046	0.0372881355932204	0.194548261953506	
0.0406779661016949	0.639147384767194	0.0406779661016949	0.599320963728778	0.0406779661016949	0.498701376913215	0.0406779661016949	0.337486984237956	0.0406779661016949	0.176935125557003	
0.0440677966101695	0.636546616247811	0.0440677966101695	0.591374803563461	0.0440677966101695	0.482436407450759	0.0440677966101695	0.317494615445786	0.0440677966101695	0.1615845160453	
0.0474576271186441	0.633785378584117	0.0474576271186441	0.583218325287462	0.0474576271186441	0.466633718651513	0.0474576271186441	0.299119304022448	0.0474576271186441	0.14813125665249	
