0	1.37068790833222	0	1.55974895266264	
0.1	0.659064271920518	0.1	0.547847590531955	
0.2	0.386521277648394	0.2	0.333314088440125	
0.3	0.274974914231456	0.3	0.235813165735577	
0.4	0.194109607218923	0.4	0.168985137914029	
0.5	0.086717621173191	0.5	0.130569376504407	
0.6	0.076853945906607	0.6	0.0995525135722532	
0.7	0.0692601402455699	0.7	0.0743640400820758	
0.8	0.0506151014801349	0.8	0.05750892720294	
0.9	0.0514668568167703	0.9	0.045213346265258	
1	0.0340641074626837	1	0.0325206558728556	
1.1	0.0280497387589929	1.1	0.0278204503316229	
1.2	0.0233356132631783	1.2	0.0224129116908356	
1.3	0.0168285576870716	1.3	0.0178097807446909	
1.4	0.0193149099447304	1.4	0.0164310258910289	
1.5	0.00686058152163481	1.5	0.0114725686576658	
1.6	0.0134391261361762	1.6	0.010892712155923	
1.7	0.00576696594717762	1.7	0.00802491950047006	
1.8	0.00540886128660868	1.8	0.00742388385568092	
1.9	0.0053805294820025	1.9	0.00633983722776772	
2	0.009204839347539	2	0.00510068615336099	
2.1	0.00352499237492802	2.1	0.00351623254747942	
2.2	0.00247962519696699	2.2	0.00395587611886076	
2.3	0.00158908947674691	2.3	0.00278636098041609	
2.4	0.00231060618653665	2.4	0.00322937193637358	
2.5	0.00151489959646019	2.5	0.00243124795299851	
2.6	0.000790454852486354	2.6	0.00175808714425284	
2.7	0.00278709826846412	2.7	0.00164665778382655	
2.8	0.00128726634201358	2.8	0.00129648541413848	
2.9	0.0010472400626028	2.9	0.0011976503661742	
3	0.00149017513729642	3	0.0011891212395661	
3.1	0.000570986863999086	3.1	0.00110630540833538	
3.2	0.000605044478743427	3.2	0.000915042142628218	
3.3	0.00040642143130414	3.3	0.000809771542774668	
3.4	0.000740630302124465	3.4	0.000828431062578677	
3.5	0.000550048899231059	3.5	0.000550918210905355	
3.6	0.000801610130317621	3.6	0.000508294326165991	
3.7	0.000118701297679047	3.7	0.000541993688595388	
3.8	0.000503688407360857	3.8	0.000505307375439324	
3.9	0	3.9	0.000325668840186775	
4	0.000450499296246424	4	0.000335288958878502	
4.1	0.00033332520670117	4.1	0.000295851739945034	
4.2	0	4.2	0.000269694448637116	
4.3	0.000464828613524168	4.3	0.000224683199172085	
4.4	0.000217214810489705	4.4	0.000186704012933219	
4.5	0.000170425264757859	4.5	0.000175648801955574	
4.6	0.000596552753263731	4.6	0.000182726548865775	
4.7	3.96391924072529E-5	4.7	0.00014723024292622	
4.8	0.000282704775054619	4.8	0.000150736165219142	
4.9	3.82905409553776E-5	4.9	0.000148325361913394	
5	0.000130766405614042	5	0.000111173336267992	
5.1	0	5.1	9.49318052852248E-5	
5.2	7.92512453293722E-5	5.2	7.32406972787267E-5	
5.3	7.90208579423644E-5	5.3	3.5291835919498E-5	
5.4	0.000141293226243773	5.4	5.71099856823873E-5	
5.5	0.000130574307567287	5.5	7.51874307815838E-5	
5.6	3.14933738096746E-5	5.6	7.98527932856227E-5	
5.7	5.24010816217769E-5	5.7	7.27521902857044E-5	
5.8	3.50173958026477E-7	5.8	4.2808226868115E-5	
5.9	1.76333229634398E-5	5.9	3.04472310434557E-5	
5.99999999999999	5.00645493678053E-5	5.99999999999999	2.70140820331838E-5	
6.09999999999999	5.14449907096935E-6	6.09999999999999	2.72305926302989E-5	
6.19999999999999	1.00856088249437E-5	6.19999999999999	1.86201086800288E-5	
6.29999999999999	7.00424823245524E-5	6.29999999999999	3.04099563959847E-5	
6.39999999999999	0	6.39999999999999	2.42291149442272E-5	
6.49999999999999	3.14127381861783E-5	6.49999999999999	1.53614956612339E-5	
6.59999999999999	2.44329425606698E-7	6.59999999999999	2.08027026863873E-5	
6.69999999999999	3.19851301656767E-5	6.69999999999999	2.46032319819557E-5	
6.79999999999999	8.97044114387964E-8	6.79999999999999	1.16223727963184E-5	
6.89999999999999	2.59196152555185E-5	6.89999999999999	1.42244833345125E-5	
6.99999999999999	6.29591457463911E-7	6.99999999999999	1.0394680489858E-5	
7.09999999999999	2.70707148529784E-5	7.09999999999999	8.68582055141744E-6	
7.19999999999999	0	7.19999999999999	1.24743819016703E-5	
7.29999999999999	2.33565170756835E-6	7.29999999999999	5.45846714985658E-6	
7.39999999999999	0	7.39999999999999	8.67964499040525E-6	
7.49999999999999	3.75107761893275E-5	7.49999999999999	1.31722975306672E-5	
7.59999999999999	2.71070798217633E-5	7.59999999999999	3.9322919434957E-6	
7.69999999999999	5.15750818263431E-6	7.69999999999999	7.65251955744325E-7	
7.79999999999999	6.2399815924522E-10	7.79999999999999	8.19079546739767E-6	
7.89999999999999	1.75089397084945E-5	7.89999999999999	6.77478392784925E-6	
7.99999999999999	4.57882410987297E-7	7.99999999999999	6.809443615501E-6	
8.09999999999999	2.0208819449828E-5	8.09999999999999	3.74880229376252E-6	
8.19999999999999	0	8.19999999999999	1.28610505720324E-6	
