%Model - SDAμa=0.0198 μs'=1.9800 (X)	Model - SDAμa=0.0198 μs'=1.9800 (Y)	

0.5	0.0978115515716361	
1	0.0391496996767095	
1.5	0.0189429909125315	
2	0.0102324851644452	
2.5	0.00591407602370705	
3	0.00358687858011725	
3.5	0.00225838758914743	
4	0.00146573904626668	
4.5	0.000975534697485307	
5	0.000663166695836469	
5.5	0.000459009883221255	
6	0.000322650985839357	
6.5	0.000229854175891302	
7	0.000165667238508503	
7.5	0.000120633555883837	
8	8.86400179232331E-05	
8.5	6.56576839719956E-05	
9	4.89851775374867E-05	
9.5	3.67832576927355E-05	
